CODE;price;old price;ostatok
362707;3940;;90
362708;3940;;89
362709;4680;;32
362710;4680;;31
362711;6550;;14
362712;6550;;43
362713;2430;;99
362714;2430;;142
362715;3360;;300
362716;3360;;106
362717;3000;;62
362718;3000;;39
362719;4210;;46
362720;4210;;0
362721;2430;;28
362722;2430;;43
362723;3470;;0
362724;3470;;58
362725;3310;;117
362726;3310;;39
362727;6010;;60
362728;6010;;3
362729;4220;;49
362730;4220;;99
362731;4620;;101
362732;4620;;61
362733;5430;;82
362734;5430;;37
362735;7490;;43
362736;7490;;40
362737;7490;;28
362738;7490;;27
362739;5780;;95
362740;5780;;33
362741;5780;;50
362742;5780;;21
362743;4050;;41
362744;4050;;24
362745;4820;;38
362746;4820;;42
362747;7920;;34
362748;7920;;34
362749;7580;;68
362750;7580;;41
362751;2340;;176
362752;2340;;217
362753;2340;;103
362754;2340;;198
362755;2870;;287
362756;2870;;218
362757;2870;;202
362758;2870;;170
362759;2460;;243
362760;2460;;253
362761;2460;;0
362762;2460;;59
362763;2990;;149
362764;2990;;203
362765;2990;;70
362766;2990;;93
362767;5600;;24
362768;5600;;0
364001;980;;777777
364002;2100;;777777
364003;3540;;0
364004;2760;;777777
364100;11590;;50
364101;11590;;50
364102;7290;;15
364103;7290;;46
364104;9590;;0
364105;9590;;40
364106;10690;;4
364107;6590;;50
364108;6590;;50
364109;9390;;50
364110;9390;;36
364111;10690;;50
364112;10690;;31
364113;8890;;50
364114;8890;;0
364115;8790;;21
364116;8790;;50
364117;9590;;50
364118;9590;;50
364119;11090;;17
364120;11090;;50
364121;8790;;50
364122;8790;;50
364123;10490;;50
364124;10490;;50
364125;11090;;50
364126;11090;;0
364259;630;;263
364260;540;;86
364261;870;;310
364262;920;;359
364263;970;;55
364264;1160;;0
364265;1160;;56
364266;780;;0
364267;780;;399
364268;830;;188
364269;830;;132
364270;830;;378
364271;540;;44
364353;1067;;200
364354;4222;;300
364537;1607;;41
364538;6300;;584
364539;3377;;669
364540;3011;;14
364541;3438;;1059
364542;3534;;325
364543;5775;;282
364544;3377;;496
364545;3377;;818
364546;5775;;150
364547;11466;;50
364548;2200;;635
364549;3200;;630
364550;2390;;688
364551;3200;;617
364552;2390;;374
364553;3200;;347
364554;2200;;748
364555;3200;;590
364556;2990;;701
364917;1333;;200
364918;1333;;200
364919;711;;300
364920;711;;300
364921;882;;300
364922;882;;300
365364;1240;;88
365365;1360;;39
365366;1121;;0
365891;7050;;82
365892;5284;;77
365893;7050;;60
365894;5284;;59
365895;5284;;0
365896;7874;;69
365897;7874;;113
365898;9169;;27
365899;9169;;25
365900;5284;;86
365901;7992;;84
365902;5284;;89
365903;7992;;60
365904;4931;;63
365905;7050;;110
365906;4931;;34
365907;7050;;56
365908;2393;;239
365909;3483;;419
365910;3483;;70
365911;3134;;0
365912;2685;;175
365913;2685;;186
365914;3856;;97
365915;3856;;541
366371;1999;;103
366514;510;;1
366515;510;;274
366561;1540;;501
366562;1540;;0
366563;1710;;501
366564;1710;;501
367518;6790;;50
367519;6790;;50
367520;9490;;50
367521;11890;;50
367522;9590;;50
367592;11890;;50
367622;1990;;50
367623;1990;;50
367624;2090;;50
367646;5590;;50
367647;5590;;50
367648;5690;;50
367649;5690;;50
367650;6790;;0
367651;5090;;50
367652;5090;;50
367653;5090;;49
367654;5090;;50
367655;7990;;50
367656;7990;;50
367657;30690;;27
367658;6790;;50
367660;1690;;50
367661;1690;;50
367662;1690;;50
367663;5490;;50
367664;5490;;38
367665;9190;;33
368256;4580;;187
368257;4580;;144
368258;4210;;161
368386;4990;;9
368387;5290;;50
368388;3690;;50
368389;4190;;50
368390;5590;;50
368400;5390;;50
368401;5390;;50
368402;8290;;50
368403;10190;;50
368404;9790;;50
368405;9790;;50
368406;7790;;50
368407;7790;;50
368408;8090;;50
368409;8090;;50
368410;7790;;50
368411;7790;;50
368412;6890;;8
368413;7890;;35
368414;5090;;50
368415;5390;;4
368416;5090;;50
368417;7190;;0
368418;6390;;4
368419;4390;;50
368420;4290;;50
368421;4390;;50
368422;4290;;50
368423;4390;;50
368424;4390;;50
368425;4290;;0
368426;4290;;50
368427;4290;;50
368428;4290;;50
368429;30690;;50
368430;8190;;44
368431;6990;;17
368432;6990;;35
368433;7390;;0
368434;5790;;35
368435;8590;;50
368436;8590;;50
368437;6790;;50
368438;6790;;50
368439;1690;;41
368440;4890;;50
368441;5190;;50
368442;3690;;50
368443;3690;;50
368444;3690;;50
368445;3690;;50
368446;3890;;50
368447;3890;;50
368448;3690;;50
368449;3690;;50
368450;32990;;35
368451;32990;;32
368452;7390;;50
368453;5190;;50
368454;5190;;50
368544;6790;;50
368545;9490;;42
368546;6790;;50
368710;308;;572
368711;308;;974
368712;322;;562
368713;322;;1375
368714;545;;1129
368715;545;;771
368716;551;;683
368717;551;;296
368718;777;;155
368719;777;;499
368720;954;;538
368721;954;;592
368722;1211;;329
368723;1211;;424
368799;1000;;100
368800;1200;;100
368801;4444;;15
368802;1238;;200
368803;511;;200
368804;511;;200
368805;778;;200
368806;844;;200
368807;844;;200
368808;1067;;200
368809;822;;200
368810;822;;200
368811;833;;179
368812;833;;15
368813;844;;180
368814;3556;;300
368815;3556;;300
368816;4444;;300
368817;4444;;300
368818;2667;;300
368819;2667;;0
368820;1444;;200
368821;1444;;200
368822;1355;;200
368823;1355;;200
368824;1333;;200
368825;1333;;200
368861;5556;;203
368955;1238;;149
368956;4889;;300
368957;4444;;300
368958;1200;;100
368959;1000;;100
369665;3100;;20
369666;4820;;20
369667;6460;;20
369668;9790;;20
369669;4820;;20
369670;6510;;20
369671;9790;;13
369730;4790;;20
369731;2430;;20
369732;3200;;20
369733;2430;;20
369734;3200;;20
369735;3640;;20
369736;4380;;20
369737;3640;;20
369738;4380;;20
369739;3180;;20
369740;4420;;20
369741;3180;;20
369742;4420;;20
369743;3150;;20
369744;4410;;20
369745;3150;;20
369746;4410;;20
369747;3200;;20
369748;3200;;20
369749;3490;;20
369750;3490;;20
369751;3130;;20
369752;3130;;20
369753;2730;;20
369754;2730;;20
369755;2630;;20
369756;2630;;20
369757;3460;;20
369758;3460;;20
369759;3240;;20
369760;3240;;20
369761;2730;;20
369762;5500;;20
369763;2730;;20
369764;5500;;20
369765;3660;;20
369766;3660;;20
369767;2940;;20
369768;2940;;20
369769;2580;;20
369770;3350;;20
369771;2580;;20
369772;3350;;20
369773;3620;;20
369774;3600;;20
369775;2840;;20
369776;2840;;20
369777;3290;;20
369778;3290;;20
369779;4730;;20
369780;4730;;20
369781;2210;;20
369782;2970;;20
369783;2210;;20
369784;2970;;4
369785;4020;;20
369786;4010;;20
369787;4530;;20
369788;4530;;8
369789;4530;;20
369790;4530;;20
369791;4660;;20
369792;4660;;20
369793;3100;;20
370645;4340;;86
370869;2889;;18
370870;4667;;72
370871;4667;;300
370872;1200;;300
370873;1200;;300
370874;1778;;300
370875;1778;;300
370876;6667;;300
370877;6667;;300
370878;6667;;118
370879;6667;;300
370880;10889;;300
370881;10889;;300
370882;889;;200
370883;889;;200
370884;933;;200
370885;887;;200
370886;1000;;200
370887;887;;200
370888;967;;200
370889;967;;200
370890;1022;;200
370891;1022;;200
370892;778;;200
370893;844;;200
370894;1333;;200
370895;667;;200
370922;1540;;282
370923;1540;;265
372636;11466;;0
372641;2090;;500
372642;3990;;608
372777;2490;;272
372778;3390;;317
372779;3730;;256
372780;2490;;140
372781;3390;;534
372782;3730;;447
372783;2490;;70
372784;3390;;0
372785;3730;;97
372786;2490;;172
372787;3390;;187
372788;3730;;194
372789;2890;;670
372790;3960;;180
372791;2090;;84
372792;2890;;305
372793;3960;;136
372794;2090;;103
372795;2890;;173
372796;3590;;91
372797;2090;;386
372798;2890;;328
372799;3960;;85
372800;2860;;163
372801;3320;;224
372802;2860;;231
372803;3320;;552
372804;2860;;97
372805;3320;;153
372806;2860;;188
372807;3320;;204
372808;2790;;299
372809;3290;;211
372810;2790;;566
372811;3290;;374
372812;2790;;148
372813;3290;;135
372814;2790;;302
372815;3290;;269
372816;3290;;397
372817;3290;;311
372818;3990;;443
372819;3290;;225
372820;3990;;267
372821;3290;;240
372822;3990;;417
372823;4190;;220
372824;4190;;276
372825;4190;;153
372826;4190;;306
372831;3490;;284
372832;3490;;363
372833;3490;;141
372834;3490;;295
372839;6500;;282
372968;4990;;50
372969;5290;;50
372970;4990;;50
372971;4990;;50
372972;3690;;50
372973;4190;;50
372974;4190;;12
372975;3690;;50
372976;3490;;50
372977;3490;;33
372978;3490;;50
372979;3690;;50
373015;9590;;36
373016;6590;;50
373017;6590;;50
373018;10690;;50
373020;9590;;50
373027;36890;;38
373028;4890;;50
373116;4190;;38
373117;3690;;50
373118;4190;;50
373119;3490;;50
373120;3490;;50
373121;3490;;50
373122;3690;;50
373123;3490;;50
373124;4190;;50
373125;3690;;24
373126;3690;;37
373127;4990;;50
373128;5290;;50
373129;4990;;50
373135;5590;;50
373136;5590;;50
373137;5590;;50
373138;5590;;50
373139;7290;;50
373140;7290;;0
373161;3090;;50
373162;3090;;50
373163;4990;;27
373164;4990;;50
373165;5990;;50
373166;5990;;50
373167;3990;;48
373168;3990;;50
373169;5790;;23
373170;6590;;0
373171;6590;;50
373172;8290;;0
373607;8580;;34
373608;7630;;86
373609;6370;;26
373610;5550;;91
373611;7010;;73
373612;5900;;97
373613;6120;;65
373614;6110;;60
373615;6970;;78
373616;4340;;43
373617;7510;;0
373618;5490;;4
373741;960;;21
373742;960;;21
373743;880;;21
373744;880;;21
373745;897;;21
373746;897;;21
373747;1258;;21
373748;1258;;21
373749;580;;21
373750;580;;21
373751;650;;21
373752;650;;21
373771;1198;;21
373772;1198;;21
373773;1184;;0
373774;1184;;21
373775;1594;;21
373776;1594;;21
373798;2958;;21
373799;3261;;21
373800;4140;;21
373801;5283;;21
373802;2958;;21
373803;3261;;21
373804;4140;;21
373805;5283;;21
373806;4920;;21
373807;4920;;21
373808;2703;;21
373809;3984;;21
373810;4929;;21
373811;2703;;21
373812;3984;;21
373813;4929;;21
373814;2607;;21
373815;3906;;21
373816;2607;;21
373817;3906;;21
373818;1376;;21
373819;1839;;21
373820;2419;;21
373821;3221;;21
373822;1376;;21
373823;1839;;21
373824;2419;;21
373825;3221;;21
373826;1527;;21
373827;2051;;21
373828;2496;;21
373829;3885;;21
373830;1527;;0
373831;2051;;21
373832;2496;;21
373833;3885;;21
373864;2565;;21
373865;2840;;21
373866;3610;;21
373867;2565;;21
373868;2840;;21
373869;3610;;21
373870;2565;;21
373871;2840;;21
373872;3610;;21
373873;2565;;21
373874;2840;;21
373875;3610;;21
373876;3500;;21
373877;4081;;21
373878;3500;;21
373879;4081;;21
373880;3500;;21
373881;4081;;21
373882;3500;;21
373883;4081;;21
373884;4134;;21
373885;4134;;21
373886;4134;;21
373887;4134;;21
373888;4918;;20
373889;4918;;19
373890;4918;;19
373891;4918;;20
373892;3618;;20
373893;3618;;20
373894;3618;;21
373895;3618;;21
373896;2614;;21
373897;3381;;21
373898;2614;;21
373899;3381;;21
373900;2614;;21
373901;3381;;21
373902;2614;;21
373903;3381;;21
373904;1890;;21
373905;2490;;21
373906;3490;;21
373907;1890;;21
373908;2490;;21
373909;3490;;21
373910;1890;;21
373911;2490;;21
373912;3490;;21
373913;1890;;21
373914;2490;;21
373915;3490;;21
373916;1702;;21
373917;2071;;21
373918;2939;;21
373919;1702;;21
373920;2071;;21
373921;2939;;21
373922;1702;;21
373923;2071;;21
373924;2939;;21
373925;1702;;21
373926;2071;;21
373927;2939;;21
373928;1590;;21
373929;2030;;21
373930;2810;;21
373931;1590;;21
373932;2030;;21
373933;2810;;21
373934;1590;;21
373935;2030;;21
373936;2810;;21
373937;1590;;21
373938;2030;;21
373939;2810;;21
373940;6097;;20
373941;9487;;20
373942;6097;;20
373943;9487;;20
373963;3545;;21
373964;4178;;21
373965;4579;;21
373966;3545;;21
373967;4178;;21
373968;4579;;21
373969;3658;;21
373970;4328;;21
373971;4754;;21
373972;3658;;21
373973;4328;;21
373974;4754;;21
373975;3545;;21
373976;4178;;21
373977;4579;;21
373978;3545;;21
373979;4178;;21
373980;4579;;21
373981;3725;;21
373982;3725;;21
373983;3967;;21
373984;3967;;21
373985;3725;;21
373986;3725;;21
373987;4804;;21
373988;5592;;21
373989;4804;;21
373990;5592;;21
373991;3618;;21
373992;3618;;21
373993;5180;;21
373994;5180;;21
373995;4810;;21
373996;4810;;21
373997;2990;;21
373998;3867;;21
373999;5022;;21
374000;6130;;21
374001;2990;;21
374002;3867;;21
374003;5022;;21
374004;6130;;21
374005;2811;;21
374006;3579;;21
374007;3911;;21
374008;2811;;21
374009;3579;;21
374010;3911;;21
374011;2748;;21
374012;3778;;21
374013;5363;;21
374014;2748;;21
374015;3778;;21
374016;5363;;21
375196;2173;;200
375197;2173;;229
375198;2173;;840
375199;2173;;1328
375200;2547;;492
375201;2547;;634
375202;2547;;4
375203;2547;;1090
375620;11022;;0
375621;16214;;0
375622;6680;;0
375623;8122;;0
375624;9675;;0
375625;10985;;0
375626;8099;;0
375627;7413;;0
375628;11349;;0
375629;9746;;0
375630;11364;;0
375631;17908;;0
375632;10706;;0
375633;14117;;0
375634;11022;;0
375635;16214;;0
375636;6680;;0
375637;8122;;0
375638;9675;;0
375639;11080;;0
375640;8099;;0
375641;7413;;0
375642;11292;;0
375643;9689;;0
375644;11186;;0
375645;17697;;0
375646;10728;;0
375714;14117;;0
376203;2800;;251
376204;2800;;251
376205;2800;;51
376206;2800;;51
376207;4300;;51
376208;4300;;51
376209;4300;;151
376210;4300;;151
376211;3300;;26
376212;3300;;51
376283;2889;;128
376284;2444;;300
376285;2889;;91
376286;1512;;0
376287;1756;;247
376288;1756;;300
376289;1378;;101
376290;1378;;300
376291;1733;;111
376292;1733;;240
376293;667;;200
376294;2889;;44
376295;2889;;50
376296;3511;;42
376297;3511;;47
376298;4333;;34
376442;5530;;76
376443;5530;;72
376444;8020;;72
376445;8020;;69
376498;14842;;50
376499;14614;;50
376500;14614;;55
376501;28062;;13
376502;28062;;19
376503;36611;;35
376504;36611;;34
376505;15663;;39
376506;15663;;40
376507;23543;;38
376508;23543;;38
376509;38405;;37
376510;38405;;39
376511;19361;;38
376512;32727;;20
376513;62135;;10
376514;62135;;8
376515;101354;;5
376516;101354;;7
376517;20045;;18
376518;29159;;12
376551;553;;943
376552;553;;967
380711;3991;;52
380712;3991;;58
380713;5560;;45
380714;5560;;42
380715;4457;;87
380716;4457;;87
380717;9585;;49
380718;9585;;39
380719;4376;;54
380720;4376;;51
380721;4939;;55
380722;4939;;92
380723;6797;;32
380724;6797;;39
380725;6877;;37
380726;6877;;36
380727;6769;;116
380728;6769;;119
380729;4560;;94
380730;4560;;99
380731;3151;;83
380732;3151;;110
380733;4416;;93
380734;4416;;59
380735;7293;;98
380736;7293;;98
380737;3628;;94
380738;3628;;99
380739;4646;;96
380740;4646;;83
380741;5233;;84
380742;5233;;95
380743;6521;;54
380744;6521;;57
380745;3146;;118
380746;3146;;118
380747;4071;;116
380748;4071;;113
380749;6955;;97
380750;6955;;100
380751;8508;;93
380752;8508;;99
380849;5750;;90
380850;4610;;20
380851;3880;;17
380852;4900;;29
380856;3720;;30
380857;5710;;123
380858;4430;;0
380859;3510;;103
380860;6190;;62
380861;5340;;102
380862;3280;;6
380863;7460;;53
380864;7020;;200
380865;7310;;125
380866;6290;;145
380867;3670;;175
380868;8280;;84
380869;5200;;69
380870;1940;;141
380871;1940;;179
380872;1940;;150
380873;5440;;73
380874;4420;;92
380875;4420;;72
380876;5440;;80
380877;4420;;80
380878;3830;;90
380879;4420;;81
380880;3830;;94
380881;5190;;23
380882;5190;;68
380883;3790;;81
380884;3790;;76
380899;5850;;200
380900;4060;;200
380901;4750;;200
380902;4300;;200
380903;4500;;200
380904;3900;;0
380905;2820;;77
380906;4250;;148
380907;3500;;160
380908;4200;;108
380909;3990;;164
380910;4380;;200
380933;2300;;96
380934;1380;;190
380935;2040;;106
380936;1430;;149
380937;1360;;42
380938;1360;;116
396225;320;;2
396239;4140;;1
396240;430;;0
396312;3620;;25
396313;3620;;64
396314;5790;;146
396315;5810;;87
396316;7440;;91
396317;7390;;6
396318;3620;;83
396319;3620;;94
396320;5810;;120
396321;5810;;98
396322;2799;;37
396323;2799;;72
396324;4609;;84
396325;4609;;91
396326;2990;;67
396327;2990;;97
396328;2990;;77
396329;2990;;64
396330;2720;;59
396331;2720;;120
396332;5460;;160
396333;5460;;81
396342;2720;;13
396343;2720;;90
396344;6190;;228
396345;6340;;137
396354;2380;;423
396355;2380;;443
396358;3090;;278
396511;980;;398
396512;980;;349
396517;980;;3
396518;890;;0
396550;540;;1042
396551;430;;46
396742;2350;;242
396743;2990;;321
396744;2350;;21
396745;2990;;101
396746;2350;;204
396747;2990;;232
396748;7170;;293
396749;7170;;284
396750;3450;;0
396751;3450;;95
396752;3450;;93
396753;6100;;294
396754;6100;;292
396755;6750;;301
396756;6750;;284
396757;3670;;31
396758;4030;;111
396759;4040;;99
396760;8620;;299
396761;8620;;299
396762;7470;;102
396763;7550;;108
396764;7550;;94
396765;3700;;211
396766;3700;;13
396767;3700;;102
396768;7370;;300
396769;7370;;300
396770;4320;;146
396771;4320;;17
396772;4320;;5
396773;8160;;299
396774;8160;;298
396775;6710;;56
396776;6650;;17
396777;6670;;114
396778;3710;;303
396779;3690;;274
396780;3690;;67
396781;6840;;295
396782;6840;;290
396783;4350;;173
396784;4340;;149
396785;4340;;143
396786;7740;;278
396787;7740;;300
396788;6190;;215
396789;6190;;109
396790;6190;;170
396791;9550;;297
396792;9550;;299
396793;4930;;206
396794;4940;;117
396795;4950;;113
396796;9390;;114
396797;9410;;15
396798;9380;;30
396808;5470;;0
396809;5470;;59
396836;8990;;50
396931;4490;;50
396932;4190;;45
396933;4190;;50
396934;4490;;50
396935;4490;;50
396936;4490;;50
396937;4190;;36
396938;4190;;50
396939;4790;;50
396940;4790;;50
396941;5990;;50
396942;7590;;0
396943;5890;;50
396944;9590;;0
396945;9590;;50
396946;4990;;50
396947;4190;;50
396948;4190;;50
396949;8190;;50
396950;5890;;50
396951;5890;;50
396952;4690;;46
396953;4690;;50
396954;3090;;50
396955;3990;;50
396956;3090;;50
396957;8090;;50
396958;7390;;0
396959;6390;;50
396960;4590;;50
396961;7190;;50
407980;990;;0
408988;1511;;300
408989;4333;;99
425287;5390;;50
425289;3790;;50
425290;5790;;50
425291;3390;;50
425292;4990;;50
425294;4690;;50
425297;6590;;50
425298;5590;;50
425299;6790;;0
425300;10690;;50
425302;5890;;50
425303;5290;;50
425304;12590;;50
425307;6890;;49
425308;3390;;50
425310;3390;;28
425311;9290;;50
425312;4990;;50
425314;5590;;50
425315;4990;;8
425316;3490;;25
425317;5790;;46
425318;5390;;50
425319;4990;;50
425320;7190;;0
425321;4990;;50
425322;6890;;50
425323;7090;;50
425324;5890;;50
425325;4190;;0
425327;6890;;50
425329;6990;;50
425330;4690;;50
425331;5590;;50
425332;7190;;30
425334;8290;;50
425335;6890;;37
425336;4990;;50
425340;20790;;50
425343;5790;;50
425346;3790;;0
425350;7290;;50
425351;5190;;50
425353;5590;;50
425355;4690;;0
425356;7890;;50
425357;6890;;50
425358;6790;;50
425359;4990;;50
425360;6890;;0
425361;5790;;28
425362;4890;;50
425363;6790;;50
425365;3490;;27
425366;4990;;0
425369;5990;;50
425370;6590;;50
425371;6690;;50
425372;17290;;50
425373;8190;;50
425374;6190;;50
425375;6790;;50
425376;6290;;50
425378;4990;;50
425390;6090;;50
425391;2390;;50
425392;5890;;50
425393;7190;;50
425394;11190;;50
425396;4390;;50
425397;4990;;50
425400;6890;;0
425401;6890;;50
425402;4090;;50
425403;5390;;0
425406;5590;;50
425421;3990;;50
425428;7990;;50
425429;9990;;50
425432;6690;;50
425433;8890;;50
425434;7790;;27
425435;4790;;50
425436;6890;;50
425437;6290;;50
425438;7090;;50
425439;6490;;50
425440;17990;;50
425446;7190;;0
425465;3570;;200
425466;3500;;200
425469;4760;;200
425471;3090;;200
425479;4400;;200
425488;3990;;200
425495;3250;;154
425503;3320;;200
425505;4200;;200
425526;4100;;200
425531;3660;;200
426437;3540;;0
426440;2530;;0
426442;1730;;0
426445;2530;;0
426446;3210;;0
426447;3570;;0
426454;2710;;0
426455;2820;;0
426457;17150;;0
426459;1810;;0
426461;3210;;0
426466;2810;;0
426468;2870;;0
426469;2090;;0
426470;2820;;0
426471;1810;;0
426472;2810;;0
426473;2090;;0
426479;3540;;0
426481;2870;;0
426482;1730;;0
426485;2340;;20
426486;2340;;20
426487;4010;;20
426488;3000;;20
426489;2790;;20
426559;2790;;20
426591;4740;;20
426592;5240;;20
426593;1860;;20
426594;1860;;20
426595;1420;;20
426596;1420;;20
426597;3120;;20
426598;4790;;20
426599;3370;;20
426600;2610;;20
426601;2610;;20
430995;1533;;300
430996;1533;;300
430997;1933;;300
430998;1933;;300
430999;589;;200
431000;589;;200
431001;714;;200
431002;714;;200
431003;989;;200
431004;989;;200
431005;1417;;200
431006;1417;;200
431007;1667;;300
431008;1667;;251
431009;1800;;300
431010;1800;;300
431011;2156;;300
431012;2156;;300
431013;1489;;300
431014;1489;;300
431015;1689;;300
431016;1689;;300
434165;4156;;106
434166;2978;;163
434167;4156;;31
434168;4156;;196
434169;8298;;50
434170;7832;;66
434171;9382;;0
434172;2978;;57
434173;3360;;43
434174;3360;;22
434175;8519;;85
434176;3360;;112
434177;3360;;74
434178;7444;;53
434179;2196;;47
434180;7530;;49
434181;9122;;48
434182;3428;;74
434183;3428;;84
434184;8187;;172
434185;2196;;69
434186;2196;;46
434187;3428;;31
434188;3428;;46
434189;2196;;44
434190;3545;;79
434191;3545;;58
434192;8271;;80
434193;3545;;180
434194;5447;;200
434195;5447;;101
434196;9558;;129
434197;10606;;25
434198;5447;;54
434199;5447;;29
434200;6519;;82
434201;5237;;104
434202;5237;;163
434203;5237;;14
434204;4793;;51
434205;4793;;63
434206;4793;;45
434207;4793;;20
434208;9276;;54
434209;3545;;15
434210;4483;;200
434211;4483;;175
434212;9089;;199
434213;8477;;200
434214;10072;;114
434215;5321;;108
434216;9036;;70
434217;5321;;151
434218;4483;;91
434219;9036;;80
434220;8477;;60
434221;9089;;44
434222;4483;;81
434223;5321;;63
434224;10072;;32
434225;5321;;70
434226;6324;;31
434227;6324;;34
434228;10058;;15
434229;11030;;5
434230;6324;;44
434231;6324;;48
434232;11030;;0
434233;10058;;58
434234;6396;;189
434235;6396;;62
434236;6396;;50
434237;6207;;73
434238;6207;;194
434239;13477;;18
434240;10603;;98
434241;10494;;103
434242;5816;;41
434243;5816;;200
434244;9544;;76
434245;5816;;77
434246;9544;;44
434247;10494;;0
434248;5816;;81
434249;5517;;119
434250;10938;;47
434251;10351;;22
434252;9877;;30
434253;11427;;44
434254;5517;;136
434255;6584;;187
434256;6584;;84
434257;6584;;63
434258;10351;;91
434259;6584;;147
434260;5517;;200
434261;5517;;200
434262;11427;;0
434263;10938;;88
434264;6787;;159
434265;11152;;200
434266;10397;;73
434267;6787;;129
434268;6145;;155
434269;10397;;0
434270;6466;;200
434271;10775;;91
434272;7961;;177
434273;10775;;200
434274;10775;;99
434275;13477;;39
434276;38661;;90
434277;38661;;73
434278;3771;;130
434279;3771;;194
434280;3254;;145
434281;2781;;185
434282;8723;;145
434283;8723;;180
434284;12089;;55
434285;6277;;99
434286;9044;;200
434287;19691;;0
434288;32958;;0
434289;54464;;0
434290;30989;;93
434291;34047;;44
434292;19206;;57
434293;22252;;43
434294;34047;;49
434295;19206;;90
434296;22252;;51
434297;7623;;47
434298;7623;;36
434299;7623;;31
434300;7623;;48
434301;13142;;45
434302;12161;;42
434303;7832;;139
434304;2978;;200
434305;9382;;80
434306;8298;;67
434307;6852;;200
434308;2978;;96
434309;14971;;45
434310;14971;;41
434311;8885;;136
434312;8721;;64
434313;8885;;164
434314;8721;;46
434315;8885;;195
434316;8885;;189
434317;12571;;33
434318;12571;;31
434319;12088;;29
434320;12088;;46
434321;12571;;47
434322;12571;;49
434323;14574;;44
434324;14574;;68
434325;14574;;67
434326;14574;;19
434327;14091;;32
434328;14091;;35
434329;13832;;49
434330;13832;;69
434331;13348;;79
434332;13348;;40
434333;13832;;41
434334;13832;;29
434335;8384;;114
434336;8384;;75
434337;7995;;71
434338;7995;;36
434339;8384;;44
434340;8384;;43
434341;10206;;0
434342;10206;;164
434343;9912;;200
434344;9912;;200
434345;10206;;143
434346;10206;;17
434347;12157;;200
434348;12157;;200
434349;12640;;200
434350;12640;;67
434351;12640;;123
434352;12640;;139
434353;10511;;0
434354;10511;;0
434355;8640;;0
434356;8640;;0
434357;10986;;0
434358;10986;;0
434359;10595;;0
434360;10595;;0
434361;8364;;0
434362;10752;;0
434363;8364;;0
434364;10752;;0
434365;1769;;200
434366;1769;;200
434367;1769;;177
434368;1769;;200
434369;10164;;146
434370;13628;;26
434371;11061;;176
434372;10921;;41
434373;11334;;57
434374;9463;;25
434375;10083;;200
434376;5559;;0
434377;6207;;200
434378;6207;;200
434379;6207;;1
434380;6207;;0
434385;11368;;200
434386;11368;;120
434387;8824;;0
434388;13882;;3
434389;15396;;72
434390;14625;;77
434391;15396;;53
434392;14625;;200
434393;13882;;200
434394;7609;;77
434395;7609;;109
434396;7609;;133
434397;69825;;0
434398;12765;;0
434399;12765;;186
434400;15376;;121
434401;15376;;59
434402;12971;;72
434403;12971;;191
434404;15530;;80
434405;10363;;74
434406;10363;;37
434407;12971;;56
434408;12971;;80
434409;9050;;154
434410;10201;;200
434411;13256;;133
434412;9050;;113
434413;11709;;177
434433;17021;;71
434434;14544;;80
434435;8399;;200
434436;12519;;200
434439;13996;;131
434440;6760;;101
434441;9449;;89
434442;9449;;200
434443;13055;;112
434444;11103;;155
434445;11103;;117
434446;13055;;114
434447;3021;;200
434448;3021;;200
434449;4278;;200
434450;4278;;180
434451;9372;;30
434452;9372;;21
434453;5544;;110
434454;6840;;200
434455;6840;;200
434456;7724;;200
434457;6636;;70
434458;6636;;90
434459;4050;;108
434460;2938;;198
434461;14488;;93
434462;14488;;17
434463;14971;;13
434464;14971;;78
434580;13256;;60
434581;10201;;200
434582;14544;;40
434583;15133;;80
434584;14544;;80
434585;15133;;120
434586;17021;;76
434587;15133;;36
434588;14544;;16
435384;710;1020.00;11
435385;710;1020.00;11
435386;920;1320.00;11
435387;920;1320.00;11
435388;940;1340.00;11
435389;1300;1850.00;11
435390;1160;1660.00;11
435391;1160;1660.00;11
435392;1960;2800.00;11
435393;1830;2620.00;11
435394;1830;2620.00;11
435395;1570;2240.00;11
435396;1570;2240.00;11
435397;1960;2800.00;11
435398;1960;2800.00;11
435399;1250;1790.00;11
435400;1250;1790.00;11
435401;1600;2280.00;11
435402;1600;2280.00;11
435403;1670;2380.00;11
435404;1670;2380.00;11
435405;2030;2900.00;11
435406;2030;2900.00;11
435407;1050;1500.00;11
435408;1050;1500.00;11
435409;1050;1500.00;11
435410;1050;1500.00;11
447213;7350;;84
447214;5890;;87
447215;8950;;130
447216;5250;;73
447217;9350;;100
447218;2580;;328
447219;5650;;178
447220;7350;;69
447221;5650;;99
447222;5250;;521
447223;6880;;147
447224;7350;;95
447225;8950;;180
447226;9350;;141
447227;3870;;104
447228;8150;;44
447229;2580;;159
447230;5250;;92
447231;6880;;95
447232;11180;12180.00;86
447233;3870;;11
447234;8150;;94
447235;3070;;168
447236;5650;;99
447237;7350;;73
447238;5650;;50
447239;3070;;9
447240;5950;;314
447241;5890;;74
451194;2200;;0
451195;970;;492
451196;970;;580
451198;3900;;69
451205;4931;;45
451228;7960;;0
451247;7992;;41
451262;7300;;1
451277;7874;;50
451284;5284;;46
451299;13900;;0
451300;5284;;215
451412;7300;;10
451413;6500;;10
451414;4300;;10
451415;4900;;10
